ID,FirstName,LastName,PhoneNum
796,Liora,Cohen,050-6764217
797,Ido,Diamond,052-9014480
798,Noam,Weiss,056-2498726
799,Ari,Avraham,055-7166661
800,Shahar,Shapira,056-3233823
801,Omer,Biton,058-1142182
802,Uri,Engel,055-4574477
803,Ran,Baum,059-8421969
804,Dor,Dahan,051-3349030
805,Ido,Newman,056-6897789
806,Dana,Gross,052-5157165
807,Ohad,Silver,051-5163551
808,Merav,Oren,059-5780177
809,Avraham,Teller,054-4446807
810,Ilana,Oren,058-4164963
811,Shira,Stern,050-5015476
812,Efrat,Rosen,051-5044680
813,Efrat,Rabinowitz,059-2191383
814,Julia,Cohen,055-6309530
815,Lior,Rosen,059-8060918
816,Rachel,Kaplan,052-8902314
817,Noam,Levi,059-2133008
818,David,Horowitz,053-1668183
819,Daniel,Adler,058-5806467
820,Galit,Ben-David,056-8106413
821,Maya,Dahan,058-3561552
822,Ohad,Dahan,054-2325761
823,Hadasa,Schwartz,052-9999133
824,Zohar,Adler,059-2109227
825,Tomer,Vardi,056-5003671
826,Daniel,Berkowitz,051-8289425
827,Gal,Frank,059-1923227
828,Tomer,Teller,052-3003921
829,David,Weinstein,052-1190431
830,Tal,Hershko,055-9774573
831,Ilana,Yosef,054-3801173
832,Leah,Shapira,054-2980663
833,Avraham,Feldman,056-5563077
834,Julia,Biton,054-2293020
835,Efrat,Frank,058-7041876
836,Daniel,Hershko,059-3799805
837,Leah,Katz,054-2726457
838,Penina,Ullman,051-4831990
839,Hadasa,Cohen,050-1206159
840,Itai,Mizrachi,057-7106512
841,Noa,Goldstein,052-1593302
842,Merav,Weinstein,056-4766741
843,Zohar,Berkowitz,056-6367620
844,Nadav,Biton,059-7254683
845,Ido,Israel,050-4008898
846,Eli,Jacobson,050-7726402
847,Eliyahu,Frank,054-6212643
848,Zohar,Dahan,058-8662929
849,David,Hoffman,053-5892153
850,Orly,Blum,059-5069884
851,Ayala,Hoffman,059-9277218
852,Ben,Yosef,058-5112546
853,Ran,Cohen,056-1401147
854,Gil,Kaplan,055-1160974
855,Adam,Cohen,056-6159172
856,Ari,Schwartz,058-4995789
857,Hila,Hershko,050-3388630
858,Ohad,Dahan,050-4883465
859,Ilana,Baum,055-8691649
860,Oren,Newman,051-9479670
861,Nir,Rabinowitz,056-2255447
862,Orly,Peretz,056-3192921
863,Hai,Stern,054-6284972
864,Shira,Vardi,055-6336123
865,Keren,Lieberman,053-2253047
866,Ben,Shapira,059-2828260
867,Ran,Avraham,052-8542478
868,Ayala,Gross,056-3025626
869,Kayla,Fischer,053-8581910
870,Tomer,Frank,054-3011815
871,Amit,Katz,054-1676621
872,Dor,Gross,052-2530298
873,Itai,Fischer,056-9614423
874,Shmuel,Ullman,054-5364874
875,Yonatan,Levi,056-8586676
876,Naomi,Zamir,058-5191831
877,Eitan,Frank,051-3345338
878,Ido,Cohen,050-4729376
879,Lior,Klein,056-7245146
880,Oren,Newman,059-5342289
881,Noam,Levi,051-4317700
882,Liora,Shapira,051-6562484
883,Ido,Mizrachi,057-1849559
884,Uri,Miller,056-7626978
885,Efrat,Levi,056-8158234
886,Yonatan,Fischer,053-4139874
887,Ohad,Lieberman,057-3493621
888,Yaakov,Pollak,059-5123584
889,Ron,Hershko,056-9036805
890,Daniel,Dahan,054-7425930
891,Nir,Baum,053-9821696
892,Itai,Rabinowitz,058-1327658
893,Tamar,Weinstein,055-9047769
894,Liat,Hershko,055-9428760
895,Zohar,Rosen,054-4016809
896,Avraham,Gross,059-4674549
897,Avraham,Ben-David,054-1982997
898,Batya,Jacobson,055-4905100
899,Tal,Avraham,053-5045872
900,Nadav,Kaplan,050-4681115
901,Penina,Rosen,055-3914404
902,Yonatan,Berkowitz,059-6335227
903,Rivka,Newman,050-6900247
904,Orly,Miller,052-4158036
905,Efrat,Kaplan,054-3945353
906,Devora,Mizrachi,051-1942342
907,Gil,Oren,053-1334336
908,Julia,Green,050-6565572
909,Ben,Shapira,055-3977282
910,Zohar,Peretz,050-3478196
911,Omer,Ben-David,051-9829762
912,Rachel,Biton,055-7636992
913,Eitan,Feldman,054-6412383
914,Nir,Katz,056-9173859
915,Yaron,Rosenberg,058-6986539
916,Eli,Teller,059-3941912
917,Tamar,Blum,054-3136551
918,Yonatan,Yosef,050-7569981
919,Orly,Mizrachi,052-6338793
920,Eli,Rabinowitz,059-2746679
921,Efrat,Goldstein,055-2305378
922,Hai,Fischer,055-3816683
923,Amit,Weinstein,055-8493206
924,David,Horowitz,053-5186600
925,Eliyahu,Fischer,054-2812519
926,Yosef,Peretz,056-8352113
927,Hila,Katz,056-9272543
928,Tamar,Fischer,058-7297287
929,Eitan,Green,059-4784650
930,Tal,Engel,051-1560573
931,Ron,Levi,055-5380995
932,Ari,Biton,055-3853891
933,Tamar,Katz,051-2562037
934,Sarah,Oren,059-9098979
935,Avraham,Diamond,052-8284673
936,Tal,Peretz,051-6554845
937,Chen,Klein,056-5450404
938,Paz,Blum,053-2609202
939,Shmuel,Adler,059-9236745
940,Ran,Peretz,055-1064014
941,Dana,Dahan,054-9058573
942,Ben,Avraham,050-4472094
943,Uri,Rabinowitz,054-2374659
944,Batya,Friedman,054-7668395
945,Batya,Hershko,054-2529023
946,Liat,Rosen,052-7224691
947,Tamar,Hoffman,052-8478868
948,Yitzhak,Horowitz,057-8802377
949,Matan,Weiss,054-2034137
950,Ran,Ashkenazi,051-2437930
951,Miriam,Kaplan,056-4817030
952,Merav,Peretz,056-9767475
953,Hila,Kaplan,057-4953417
954,Batya,Blum,051-7623718
955,Yaakov,Israel,059-9670757
956,Penina,Ullman,059-3473761
957,Ido,Ashkenazi,057-3900427
958,Uri,Schwartz,053-3117049
959,Yitzhak,Diamond,051-8304686
960,Ben,Rabinowitz,052-5326615
961,Yaron,Yosef,051-2460078
962,Noa,Levin,056-6471499
963,Ohad,Jacobson,057-1207430
964,Ilana,Baum,051-7953189
965,Ran,Goldstein,059-2681144
966,Ari,Miller,051-5799841
967,Kayla,Fischer,056-5431477
968,Noa,Silver,057-8936405
969,Yaakov,Rosenberg,054-7760781
970,Omer,Pollak,059-7739741
971,Yaakov,Adler,055-4985919
972,Shmuel,Zamir,057-5506097
973,Leah,Levi,055-6084418
974,Tomer,Lieberman,057-2647814
975,Gil,Shapira,054-8434162
976,Zohar,Lieberman,056-2497984
977,Alon,Engel,053-7831185
978,Devora,Ashkenazi,058-7273172
979,Daniel,Israel,052-2100870
980,Tomer,Weinstein,058-7767679
981,Nir,Ben-David,058-1485669
982,Yonatan,Klein,053-1966829
983,Itai,Mizrachi,057-1848243
984,Rachel,Weinstein,053-5596579
985,Leah,Frank,058-7659586
986,Ido,Ullman,050-5059047
987,Leah,Hershko,059-8484373
988,Yonatan,Green,059-6867997
989,Miriam,Katz,054-2516524
990,Paz,Levi,056-1833006
991,Tal,Miller,053-4713654
992,Eli,Ullman,053-5514473
993,Yael,Israel,050-1149283
994,Batya,Shapira,052-1141997
995,Eli,Horowitz,059-6124763
996,Ohad,Diamond,056-6850369
997,Inbar,Horowitz,053-8829893
998,Shahar,Ullman,058-7663113
999,Ruth,Avraham,050-9581776
1000,Leah,Levin,059-5742531
1001,Shahar,Ullman,051-9082229
1002,Eliyahu,Feldman,054-6454894
1003,Ohad,Horowitz,054-4160157
1004,Ran,Jacobson,053-1952520
1005,Maya,Teller,055-3347627
1006,Avraham,Silver,057-5959422
1007,Matan,Baum,056-7514172
1008,Yaakov,Newman,059-4186247
1009,Sarah,Yosef,053-9969688
1010,Batya,Teller,055-9511330
1011,Shahar,Katz,058-4038955
1012,Ron,Avraham,057-3146546
1013,Matan,Yosef,058-4071377
1014,Adam,Silver,051-4728795
1015,Rivka,Weiss,054-8054359
1016,Adam,Hoffman,054-5933359
1017,Ayala,Friedman,057-1900549
1018,Ruth,Newman,059-2194801
1019,Batya,Klein,058-3010177
1020,Tamar,Jacobson,054-7930789
1021,Shmuel,Goldstein,052-4360419
1022,Sarah,Baum,059-8676774
1023,Omer,Gross,052-2355791
1024,Devora,Feldman,052-6258215
1025,Daniel,Cohen,057-5589036
1026,Chen,Ashkenazi,052-3658100
1027,Devora,Ashkenazi,051-3171071
1028,Michal,Rabinowitz,056-7767819
1029,Dana,Green,056-1078335
1030,Yaakov,Kaplan,053-7259602
1031,David,Gross,058-4197346
1032,Moshe,Ullman,050-5174559
1033,Eli,Vardi,055-6236039
1034,Lior,Avraham,056-9444584
1035,Tomer,Katz,051-1767026
1036,Shahar,Stern,057-9728991
1037,Julia,Feldman,056-3244614
1038,Sarah,Hershko,055-4161264
1039,Uri,Adler,050-4832222
1040,Eli,Yosef,052-4543184
1041,Moshe,Newman,058-3835093
1042,Ido,Hoffman,050-7294684
1043,Kobi,Ben-David,058-1815153
1044,Shmuel,Teller,051-1331211
1045,Shmuel,Vardi,051-7992333
1046,Liora,Rosen,051-5240244
1047,Batya,Vardi,052-4447632
1048,David,Blum,056-2694160
1049,Ilana,Lieberman,059-3301222
1050,Hila,Avraham,058-2975258
1051,Paz,Friedman,051-9350675
1052,Ben,Oren,053-5412305
1053,Ilana,Klein,055-7874568
1054,Ron,Katz,050-9327450
1055,Chen,Vardi,057-6546608
1056,Hai,Cohen,050-2493219
1057,Gal,Miller,057-3502229
1058,Amit,Ben-David,058-2259100
1059,Eitan,Horowitz,053-8663014
1060,Ron,Horowitz,057-1840206
1061,Eitan,Rosenberg,050-5874908
1062,Rachel,Ullman,055-8147013
1063,Gal,Avraham,050-1162274
1064,Nir,Teller,052-6514013
1065,Rivka,Engel,059-5501484
1066,Amit,Hoffman,055-4068039
1067,Gal,Adler,056-8659448
1068,Nadav,Rosen,057-8075620
1069,Uri,Friedman,052-1983923
1070,Tal,Avraham,056-9097940
1071,Orly,Ullman,057-4041047
1072,Tamar,Ben-David,055-1483456
1073,Lior,Green,057-2894776
1074,Yael,Engel,050-2062602
1075,Matan,Silver,055-1207369
1076,Julia,Ben-David,059-4757843
1077,Sarah,Jacobson,058-2597897
1078,Michal,Teller,053-9085438
1079,Miriam,Teller,056-3494007
1080,Naomi,Pollak,050-1195368
1081,Tal,Israel,057-9318729
1082,Uri,Biton,057-6379342
1083,Hai,Feldman,054-1844744
1084,Galit,Weiss,058-7352484
1085,Maya,Berkowitz,051-8702329
1086,Liora,Miller,057-2476728
1087,Efrat,Engel,055-2991570
1088,Efrat,Zamir,050-2722069
1089,Maya,Baum,050-1002847
1090,Amit,Oren,059-6110305
1091,Hadasa,Levin,053-8653898
1092,Sarah,Hoffman,050-4739945
1093,Inbar,Feldman,058-8937865
1094,Rachel,Weinstein,057-2912994
1095,Eitan,Ashkenazi,053-1036858
1096,Sarah,Fischer,054-9757456
1097,Leah,Vardi,051-1768029
1098,Uri,Hershko,052-7865417
1099,Ari,Horowitz,059-4287016
1100,Alon,Friedman,056-4616991
1101,Inbar,Klein,055-2808009
1102,Hila,Mizrachi,059-3067274
1103,Keren,Frank,059-9459031
1104,Nir,Hershko,050-9898037
1105,Shmuel,Levin,056-9102253
1106,Hadasa,Ben-David,052-3913368
1107,Lior,Avraham,056-6399642
1108,Galit,Rosen,056-5164755
1109,Ohad,Adler,055-5935413
1110,Keren,Shapira,052-7924719
1111,Hadasa,Blum,058-6266549
1112,Merav,Rabinowitz,053-4370359
1113,Chen,Pollak,054-6793064
1114,Lior,Weinstein,052-9453929
1115,Liat,Vardi,055-2936178
1116,Rivka,Levin,057-8004117
1117,Kayla,Stern,056-1214253
1118,Ilana,Avraham,050-7389943
1119,Omer,Peretz,050-4353806
1120,Nadav,Ashkenazi,052-5808610
1121,Kobi,Goldstein,050-5951637
1122,Chen,Ashkenazi,058-1542011
1123,Rivka,Engel,051-4763253
1124,Naomi,Rosen,053-9571853
1125,Paz,Vardi,050-7401894
1126,Noa,Baum,055-1902651
1127,David,Zamir,054-4407238
1128,Liora,Weiss,055-4296204
1129,Alon,Stern,057-3976712
1130,Noam,Rosenberg,052-9620919
1131,Ido,Rosen,050-8189168
1132,Ohad,Levin,054-3182154
1133,Tal,Newman,054-1094709
1134,Adam,Frank,052-1670091
1135,Ran,Gross,059-1853212
1136,Shahar,Hershko,059-7007679
1137,Noam,Weinstein,055-9814666
1138,Eli,Rosenberg,058-2143811
1139,Galit,Katz,056-7768215
1140,Amit,Fischer,053-4579482
1141,Adam,Feldman,055-5925360
1142,Dor,Ashkenazi,059-9900294
1143,Batya,Levin,050-2924714
1144,Miriam,Engel,053-5090740
1145,Yitzhak,Ullman,055-7398370
1146,Gal,Rosen,054-5745083
1147,Avraham,Jacobson,055-9628674
1148,Hadasa,Engel,057-1735708
1149,Ron,Silver,053-6373956
1150,Hadasa,Dahan,051-3808418
1151,Kayla,Kaplan,050-2098434
1152,Chen,Teller,053-8117053
1153,Ari,Schwartz,058-8302077
1154,Noam,Zamir,052-1398508
1155,Inbar,Weinstein,055-1635626
1156,Amit,Biton,050-3986212
1157,Kobi,Levin,051-4819259
1158,Matan,Baum,056-8568632
1159,Maya,Diamond,055-1283383
1160,Noa,Ullman,051-9973031
1161,Yosef,Silver,059-2060950
1162,Ruth,Mizrachi,051-7001212
1163,Galit,Avraham,054-6055825
1164,Amit,Stern,057-7399057
1165,Shira,Teller,050-8952193
1166,Tal,Kaplan,053-3288101
1167,Shira,Kaplan,054-3417186
1168,Shahar,Ullman,055-1187069
1169,Merav,Levin,052-3067542
1170,Yitzhak,Cohen,059-7611593
1171,Kayla,Levin,051-6111869
1172,Chen,Zamir,055-4552356
1173,Yael,Silver,058-3390000
1174,Tal,Rosenberg,053-5240303
1175,Alon,Friedman,052-1912484
1176,Merav,Frank,058-2227162
1177,Ron,Teller,051-5205840
1178,Eitan,Klein,059-9173698
1179,Adam,Fischer,052-4934808
1180,Eitan,Stern,059-2171198
1181,Alon,Gross,057-8560584
1182,Adam,Pollak,054-3556763
1183,Orly,Miller,055-6307189
1184,Dana,Katz,050-6254872
1185,Itai,Weiss,056-5641917
1186,Rachel,Shapira,055-9052291
1187,Ayala,Engel,055-6124966
1188,Devora,Levin,051-3948933
1189,Oren,Lieberman,052-4295580
1190,Matan,Yosef,051-2265001
1191,Moshe,Israel,050-7797028
1192,Dor,Mizrachi,058-5372416
1193,Liat,Kaplan,057-3493647
1194,Rachel,Adler,053-5882155
1195,Nir,Frank,058-9563292
1196,Amit,Adler,055-9424968
1197,David,Teller,053-3782393
1198,Hadasa,Shapira,057-3671308
1199,Yonatan,Miller,059-3452813
1200,Chana,Fischer,050-4671175
1201,Devora,Weiss,051-5435176
1202,Leah,Weiss,050-4469093
1203,Ilana,Hoffman,056-8879825
1204,Inbar,Mizrachi,050-6437011
1205,Ari,Weinstein,058-5588489
1206,Matan,Newman,058-3916715
1207,Tamar,Silver,056-7128662
1208,Noam,Jacobson,054-7313749
1209,Eli,Jacobson,056-6920646
1210,Miriam,Hershko,057-1110690
1211,Galit,Shapira,057-3778404
1212,Gil,Biton,058-5711201
1213,Dor,Goldstein,052-3640018
1214,Rachel,Oren,051-4864570
1215,Hila,Feldman,051-9078508
1216,Chana,Green,053-3705263
1217,Yael,Levi,053-1723841
1218,Lior,Miller,059-3703298
1219,Nir,Rabinowitz,058-1657513
1220,Penina,Goldstein,050-3790745
1221,Matan,Rosenberg,058-7802428
1222,Orly,Rabinowitz,050-5755579
1223,Oren,Schwartz,057-8909005
1224,Chana,Katz,053-7891524
1225,Omer,Newman,052-9569884
1226,Matan,Katz,055-8607966
1227,Eliyahu,Weiss,056-7466977
1228,Lior,Avraham,050-4394845
1229,Ilana,Israel,056-3509220
1230,Eitan,Rosenberg,057-1654924
1231,Kayla,Israel,051-2563468
1232,Chana,Teller,052-1020136
1233,Michal,Jacobson,056-7213902
1234,Yitzhak,Vardi,058-8196691
1235,Gil,Green,056-6880713
1236,Penina,Avraham,056-3246185
1237,Kobi,Green,053-2406225
1238,Paz,Oren,058-7855954
1239,Kobi,Klein,050-1119354
1240,Penina,Jacobson,051-9720156
1241,Yosef,Rosen,053-6299951
1242,Yael,Hoffman,051-3596753
1243,Dana,Silver,059-5255251
1244,Matan,Kaplan,056-7134489
1245,Ohad,Ullman,056-4417412
1246,Yael,Levin,058-9094465
1247,Yonatan,Hoffman,058-9116148
1248,Kobi,Blum,059-6777340
1249,Shira,Zamir,052-2997927
1250,Gil,Engel,052-2682396
1251,Dor,Israel,056-6678044
1252,Merav,Pollak,050-3696736
1253,Noa,Rabinowitz,050-2528212
1254,Omer,Green,059-8304421
1255,Amit,Biton,054-4720687
1256,Leah,Dahan,059-1633429
1257,Noa,Adler,059-9741022
1258,Paz,Weinstein,059-1964069
1259,Yonatan,Rabinowitz,057-8364728
1260,David,Klein,058-5798393
1261,Alon,Mizrachi,059-9565571
1262,Ilana,Vardi,053-3843451
1263,Yaakov,Hoffman,053-1004819
1264,Tal,Dahan,054-7701385
1265,Rivka,Teller,056-7802338
1266,Ben,Jacobson,050-2151205
1267,Amit,Levin,054-6840069
1268,Miriam,Lieberman,053-4263591
1269,Inbar,Adler,059-1078038
1270,Matan,Rosenberg,056-9493265
1271,Ari,Levin,051-9441777
1272,Ron,Feldman,051-9611521
1273,Kobi,Kaplan,059-5196677
1274,Liora,Rosen,059-9113963
1275,Itai,Ashkenazi,055-8698199
1276,Inbar,Newman,050-9086117
1277,Gal,Horowitz,051-7420191
1278,Eli,Ullman,053-6297082
1279,Yael,Fischer,058-9986747
1280,David,Vardi,054-5165071
1281,Paz,Dahan,056-6737688
1282,Noam,Levin,052-8995273
1283,Yaron,Fischer,053-5514342
1284,Ziv,Zamir,053-9371819
1285,Ben,Berkowitz,053-5452763
1286,Chen,Weiss,053-5189194
1287,Rivka,Goldstein,051-3011227
1288,Oren,Ullman,057-1111126
1289,Liat,Mizrachi,057-7227644
1290,Yaron,Hershko,059-5609255
1291,Devora,Rosenberg,058-5702093
1292,Shira,Weiss,059-3151610
1293,Shmuel,Jacobson,056-9024879
1294,Liat,Mizrachi,058-6826541
1295,Shira,Ullman,052-8670476
1296,Ido,Vardi,058-8718703
1297,Yaron,Vardi,050-1198306
1298,Chen,Rosen,059-2690268
1299,Zohar,Hoffman,059-5357055
1300,Ziv,Levin,054-4978534
1301,Nadav,Green,059-6756203
1302,Rachel,Rosenberg,057-8112581
1303,Chen,Baum,055-7124992
1304,Maya,Lieberman,057-4018040
1305,Penina,Shapira,059-4834713
1306,Eitan,Yosef,054-4956154
1307,Naomi,Diamond,056-4289394
1308,Omer,Zamir,052-8935405
1309,David,Rosenberg,056-9381860
1310,Nir,Rabinowitz,058-9958741
1311,Yaron,Hershko,054-5210645
1312,Naomi,Miller,050-7684074
1313,Eitan,Vardi,052-2007243
1314,Dor,Horowitz,057-2615677
1315,Keren,Zamir,055-5358202
1316,Rachel,Hoffman,058-5323737
1317,Miriam,Levi,056-3034027
1318,Miriam,Ullman,059-4337963
1319,Penina,Miller,058-3928275
1320,Paz,Fischer,055-9563838
1321,Devora,Ben-David,057-2315459
1322,Tamar,Pollak,054-8780468
1323,Omer,Katz,055-8076906
1324,Penina,Adler,051-2327277
1325,Tal,Feldman,053-6259356
1326,Yaron,Silver,054-5487442
1327,Shira,Lieberman,057-7092894
1328,Ilana,Engel,056-3807132
1329,Ziv,Levi,052-4936391
1330,Kobi,Zamir,051-4532803
1331,Uri,Adler,051-2603125
1332,Eliyahu,Green,058-1903041
1333,Avraham,Ben-David,056-9790972
1334,Oren,Avraham,054-3605071
1335,Oren,Silver,056-6190378
1336,Gil,Berkowitz,054-8434998
1337,Lior,Shapira,058-3862327
1338,Avraham,Mizrachi,055-6455972
1339,Batya,Frank,058-5570355
1340,Merav,Engel,052-3970181
1341,Inbar,Rabinowitz,059-8297709
1342,Julia,Rabinowitz,058-6195254
1343,Miriam,Green,058-4810582
1344,Amit,Engel,054-7136825
1345,Yael,Horowitz,052-6093108
1346,David,Cohen,058-3286742
1347,Miriam,Stern,057-9977469
1348,David,Vardi,057-9003857
1349,Shahar,Cohen,056-5914425
1350,Gil,Cohen,058-7268704
1351,Alon,Baum,058-8333427
1352,Shira,Berkowitz,052-7538471
1353,Tamar,Weiss,054-2328918
1354,Dana,Rabinowitz,053-9667278
1355,Nadav,Stern,058-5510085
1356,Yael,Klein,051-4060284
1357,Nir,Stern,051-8639388
1358,Keren,Lieberman,059-9254323
1359,Alon,Gross,050-3552641
1360,Shmuel,Kaplan,050-4119515
1361,Ari,Stern,054-3097809
1362,Liora,Yosef,050-4905912
1363,Amit,Goldstein,050-9280890
1364,Dor,Feldman,056-6227389
1365,Efrat,Hoffman,057-1532460
1366,Adam,Dahan,052-1940167
1367,Nadav,Ben-David,056-2197636
1368,Liat,Green,052-4224451
1369,Kobi,Rosen,050-3046175
1370,Itai,Rosen,057-5146693
1371,Yaakov,Klein,057-2576392
1372,Ilana,Teller,053-8932696
1373,Noa,Ullman,054-6420100
1374,Tal,Rabinowitz,050-9739692
1375,Ido,Horowitz,057-6013251
1376,Ben,Hoffman,050-4653880
1377,Gal,Berkowitz,056-6444432
1378,David,Katz,054-3007387
1379,Shira,Berkowitz,050-1704531
1380,Ruth,Vardi,057-3600333
1381,Leah,Ben-David,051-5172867
1382,Tal,Hershko,051-6677780
1383,Daniel,Peretz,055-3582322
1384,Kayla,Avraham,052-9184645
1385,Gil,Gross,058-6827024
1386,Liora,Yosef,053-1358241
1387,Tamar,Fischer,052-5205984
1388,Yitzhak,Hershko,057-5944490
1389,Liat,Vardi,057-4183910
1390,Orly,Rosenberg,058-6832845
1391,Zohar,Yosef,057-5619177
1392,Merav,Katz,051-9911007
1393,Ran,Engel,054-5418267
1394,Liat,Hoffman,057-1012076
1395,Galit,Rosen,052-1314067
1396,Rachel,Ben-David,059-5006173
1397,Zohar,Yosef,051-7501017
1398,Alon,Jacobson,057-3585897
1399,Paz,Gross,056-6402667
1400,Gal,Avraham,058-2118702
1401,Yitzhak,Shapira,052-1524686
1402,Ben,Avraham,057-4214793
1403,Eitan,Mizrachi,059-7519606
1404,Devora,Jacobson,059-5293936
1405,Shmuel,Hoffman,053-2189067
1406,David,Schwartz,057-2341452
1407,Ayala,Rabinowitz,050-7055334
1408,Naomi,Zamir,056-7191944
1409,Daniel,Pollak,054-9875496
1410,Yitzhak,Yosef,051-6098672
1411,Noam,Schwartz,058-2629390
1412,Eitan,Yosef,053-9919792
1413,Noa,Klein,053-9828037
1414,Itai,Miller,052-7965641
1415,Ari,Ben-David,059-7005628
1416,Inbar,Vardi,056-2746548
1417,Uri,Rosenberg,058-7737011
1418,Galit,Feldman,052-9957363
1419,Liora,Fischer,055-6446792
1420,Leah,Baum,056-6426605
1421,Hai,Miller,058-4589118
1422,Tamar,Ben-David,058-5262908
1423,Rachel,Engel,057-7662074
1424,Yosef,Yosef,050-5772818
1425,Moshe,Jacobson,052-6064062
1426,Yosef,Blum,053-4604128
1427,Yaron,Levi,054-9577712
1428,Naomi,Miller,059-3595683
1429,Eitan,Mizrachi,057-6966913
1430,Ran,Shapira,054-7158628
1431,Ruth,Berkowitz,053-5299058
1432,Shahar,Dahan,059-7707501
1433,Orly,Schwartz,051-6447428
1434,Chana,Rosenberg,057-2599943
1435,Shahar,Mizrachi,059-7401281
1436,Oren,Ben-David,050-6610127
1437,Miriam,Diamond,056-3022334
1438,Gil,Zamir,059-1191837
1439,Tamar,Peretz,054-9797692
1440,Yitzhak,Gross,058-3509536
1441,Zohar,Israel,053-3570227
1442,Shmuel,Ullman,056-8476199
1443,Penina,Israel,051-4725978
1444,Michal,Stern,056-3483236
1445,Lior,Feldman,051-8983516
1446,Penina,Zamir,050-7697318
1447,Matan,Dahan,056-9419194
1448,Michal,Ben-David,052-3262755
1449,Chana,Levin,053-9184951
1450,Shira,Silver,059-4290000
1451,Naomi,Pollak,058-5131319
1452,Itai,Biton,054-8215305
1453,Zohar,Ullman,059-2503148
1454,Gal,Teller,056-8105832
1455,Rachel,Fischer,053-6381096
1456,Miriam,Oren,050-6114011
1457,Uri,Fischer,059-8419054
1458,Omer,Engel,050-4917305
1459,Ben,Ullman,055-3617098
1460,Oren,Friedman,050-5077673
1461,Omer,Stern,050-6759137
1462,Gal,Blum,057-8905261
1463,Moshe,Feldman,053-4554677
1464,Chen,Kaplan,058-5339561
1465,Merav,Green,059-3371416
1466,Moshe,Rosen,059-9838222
1467,Yitzhak,Horowitz,052-2008479
1468,Paz,Klein,059-5551347
1469,Shmuel,Frank,050-2117325
1470,Noa,Teller,054-7043474
1471,Ari,Levi,054-7484783
1472,Gil,Rosen,058-2671072
1473,Yaron,Hershko,059-9918107
1474,Amit,Rosenberg,053-9399526
1475,Inbar,Levin,050-1666934
1476,Itai,Jacobson,054-6596369
1477,Devora,Adler,052-1308234
1478,Miriam,Ullman,055-6962255
1479,Shahar,Berkowitz,058-5628469
1480,Daniel,Rabinowitz,054-7495644
1481,Avraham,Levin,054-4784649
1482,Ran,Feldman,056-3302852
1483,Amit,Yosef,056-9736195
1484,Gil,Baum,053-3562705
1485,Dana,Blum,059-6524481
1486,Keren,Kaplan,052-4468811
1487,Nir,Newman,058-4394202
1488,Nir,Blum,058-3269160
1489,Michal,Ben-David,052-3651604
1490,Yaron,Biton,058-9941610
1491,Ido,Rosenberg,055-3441467
1492,Avraham,Ashkenazi,055-7946441
1493,Yael,Blum,057-5593537
1494,Ran,Ben-David,053-2791327
1495,Lior,Rosenberg,050-5477211
1496,Orly,Pollak,053-4895376
1497,Gil,Ullman,050-7027405
1498,Oren,Vardi,057-3249600
1499,Galit,Oren,057-7273997
1500,Ziv,Rosen,057-8949832
1501,Nir,Katz,053-4796232
1502,Yaakov,Baum,050-5527477
1503,Yael,Weiss,053-4431982
1504,Eliyahu,Rosenberg,057-9219877
1505,Zohar,Frank,053-8173194
1506,Maya,Ben-David,050-7381619
1507,Yaron,Adler,059-9995261
1508,Julia,Silver,050-9735042
1509,Ari,Engel,057-1711620
1510,Itai,Jacobson,058-7637254
1511,Yitzhak,Levin,056-9659168
1512,Shmuel,Klein,054-8374490
1513,Shira,Blum,054-8740121
1514,Uri,Diamond,054-1915141
1515,Ilana,Goldstein,057-8578236
1516,Amit,Yosef,058-2898704
1517,Ziv,Ben-David,059-3270069
1518,Shira,Baum,055-8564609
1519,Avraham,Rosenberg,057-4387856
1520,Inbar,Dahan,054-6437072
1521,Tal,Weinstein,051-2529935
1522,Gal,Weinstein,057-7089179
1523,Oren,Jacobson,056-9584338
1524,Tal,Rosen,058-7385526
1525,Yitzhak,Ben-David,052-6623607
1526,Orly,Teller,052-3719990
1527,Omer,Rosenberg,050-8039412
1528,Tomer,Blum,057-5844933
1529,Ziv,Friedman,052-4403286
1530,Yosef,Pollak,054-1204812
1531,Inbar,Hershko,057-1096478
1532,Efrat,Berkowitz,053-8981122
1533,Inbar,Baum,057-2332193
1534,Yosef,Berkowitz,058-5665960
1535,Naomi,Schwartz,050-4101100
1536,Omer,Peretz,055-1616077
1537,Omer,Mizrachi,059-6007018
1538,Adam,Dahan,050-2826831
1539,Hila,Rosenberg,052-5771113
1540,Penina,Levin,052-8639301
